단지명,주소,층,계약년월,전용면적(㎡),건축년도,거래금액(만원),위도,경도
성원,경기도 평택시 안중읍 현화리 825-1,4,202407,59.5159,2002,"17,000",36.9835432,126.9201125
건영캐스빌,경기도 평택시 안중읍 현화리 820-1,17,202407,70.02,2005,"20,000",36.987822,126.917502
미주3(이충),경기도 평택시 이충동 592,8,202407,71.53,1996,"18,500",37.0624674,127.0692942
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,11,202407,59.9845,2019,"29,500",37.0267896,127.1062895
서광미소마을,경기도 평택시 안중읍 현화리 841,19,202407,84.567,2005,"27,000",36.9806499,126.9224475
평택센트럴자이 4단지,경기도 평택시 동삭동 854,14,202407,72.6417,2018,"40,000",37.0190802,127.1021658
화현마을우림필유,경기도 평택시 안중읍 현화리 822-1,18,202407,118.866,2005,"35,000",36.9855085,126.9178518
평택뉴비전엘크루,경기도 평택시 합정동 가-,9,202407,74.834,2021,"35,500",,
건영캐스빌,경기도 평택시 안중읍 현화리 820-1,17,202407,84.95,2005,"21,300",36.987822,126.917502
화현마을우림필유,경기도 평택시 안중읍 현화리 822-1,18,202407,118.866,2005,"35,000",36.9855085,126.9178518
평택용이2차푸르지오,경기도 평택시 용이동 470-1,11,202407,84.9206,2010,"35,000",36.9968729,127.1419398
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,11,202407,55.99,2021,"44,000",37.0561588,127.0455272
현대(824-5),경기도 평택시 안중읍 현화리 824-1,11,202407,84.726,2003,"22,000",36.9834824,126.9169802
건영캐스빌,경기도 평택시 안중읍 현화리 820-1,16,202407,84.95,2005,"22,000",36.987822,126.917502
호반써밋고덕국제신도시에듀파크,경기도 평택시 고덕동 2664-2,3,202407,84.2876,2022,"59,000",37.0368028,127.0307857
우미이노스빌1차,경기도 평택시 장당동 633,2,202407,79.8571,2005,"23,000",37.0504179,127.0611802
우미이노스빌5차,경기도 평택시 이충동 607,5,202407,136.3551,2006,"40,000",37.0538245,127.0612981
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,17,202407,59.9845,2019,"29,200",37.0267896,127.1062895
고덕국제신도시금호어울림,경기도 평택시 고덕동 2706-1,2,202407,59.98,2023,"40,200",37.0338724,127.0218516
고덕국제신도시리슈빌레이크파크,경기도 평택시 고덕동 2683-1,11,202407,84.8462,2021,"54,000",37.0364883,127.0353743
부영1,경기도 평택시 세교동 555,11,202407,59.94,1996,"19,700",37.0031914,127.0858386
태평,경기도 평택시 고덕면 궁리 75,6,202407,69.84,1996,"17,000",37.0165963,127.0337546
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,12,202407,55.97,2021,"45,500",37.0561588,127.0455272
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,18,202407,55.98,2021,"46,700",37.0561588,127.0455272
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,9,202407,46.97,2021,"36,000",37.0561588,127.0455272
호반써밋고덕국제신도시에듀파크,경기도 평택시 고덕동 2664-2,9,202407,84.2876,2022,"63,000",37.0368028,127.0307857
용이반도유보라,경기도 평택시 용이동 492-1,12,202407,84.7948,2010,"31,900",36.9984636,127.1464881
용이반도유보라,경기도 평택시 용이동 492-1,14,202407,101.7553,2010,"36,000",36.9984636,127.1464881
신세계타운,경기도 평택시 비전동 804,10,202407,84.84,2001,"20,500",36.9989443,127.1036422
평택청북한양수자인,경기도 평택시 청북읍 옥길리 1150,14,202407,84.9898,2016,"28,000",37.0232655,126.9218229
평택지제역동문굿모닝힐맘시티4단지,경기도 평택시 칠원동 595,5,202407,74.6181,2019,"30,000",37.0243447,127.1067737
호반써밋고덕국제신도시에듀파크,경기도 평택시 고덕동 2664-2,24,202407,84.2876,2022,"64,000",37.0368028,127.0307857
더샵지제역센트럴파크2BL,경기도 평택시 동삭동 388-13,24,202407,83.7111,2020,"57,000",37.0162832,127.0927203
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,24,202407,74.9744,2020,"46,000",37.0141374,127.0903243
부영1,경기도 평택시 세교동 555,1,202407,59.94,1996,"16,400",37.0031914,127.0858386
서원양지마을,경기도 평택시 진위면 가곡리 406-1,4,202407,46.84,1993,"6,600",37.116747,127.0739788
서재자이,경기도 평택시 동삭동 715-1,9,202407,74.55,2014,"31,500",37.0111516,127.1017076
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,21,202407,84.95,2019,"63,000",37.0534802,127.0421109
외기노조,경기도 평택시 비전동 산76-17,3,202407,45.0,1985,"9,000",36.9952024,127.1025151
현대(이충),경기도 평택시 이충동 381,1,202407,71.397,1992,"22,500",37.0532831,127.0576266
평택서정동롯데캐슬,경기도 평택시 서정동 1121,1,202407,84.98,2010,"32,500",37.0600235,127.0602776
평택소사벌중흥에스-클래스에코시티,경기도 평택시 죽백동 721,4,202407,84.9939,2017,"38,850",37.0085046,127.1101232
힐스테이트평택3차(3-1블록),경기도 평택시 세교동 596,12,202407,84.87,2019,"45,000",37.0093868,127.0892034
힐스테이트 평택 1차,경기도 평택시 세교동 573,4,202407,73.55,2018,"37,000",37.0119561,127.0881501
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,22,202407,59.949,2021,"30,000",37.0201237,127.0345312
고덕국제신도시파라곤에듀포레,경기도 평택시 고덕동 2489-1,17,202407,84.7996,2021,"56,700",37.0419544,127.0251227
부영1,경기도 평택시 세교동 555,14,202407,59.94,1996,"20,500",37.0031914,127.0858386
한일,경기도 평택시 진위면 갈곶리 239-2,2,202407,59.94,1996,"12,800",37.1258239,127.0702199
개나리,경기도 평택시 세교동 559,6,202407,59.95,1995,"23,000",37.0009041,127.0821288
정암마을뜨란채,경기도 평택시 이충동 674,11,202407,84.91,2006,"32,500",37.0587043,127.0673833
주공,경기도 평택시 팽성읍 안정리 213,3,202407,46.98,1990,"8,000",36.9569568,127.047622
이충동부영2단지,경기도 평택시 이충동 593,9,202407,49.98,1996,"13,800",37.0619303,127.0676689
대옥7,경기도 평택시 서정동 784,7,202407,84.51,1992,"14,100",37.0704196,127.0553103
성두,경기도 평택시 팽성읍 평궁리 305-1,1,202407,59.88,1995,"7,200",36.9723636,127.0845477
현대(824-5),경기도 평택시 안중읍 현화리 824-1,2,202407,84.726,2003,"19,500",36.9834824,126.9169802
힐스테이트지제역,경기도 평택시 동삭동 가-,5,202407,74.9872,2020,"57,700",,
평택지제역동문굿모닝힐맘시티1단지,경기도 평택시 칠원동 542,23,202407,59.7109,2019,"30,000",37.0266355,127.1023814
송탄역서희스타힐스,경기도 평택시 신장동 694,11,202407,66.9786,2019,"28,000",37.0855974,127.0546754
성원,경기도 평택시 안중읍 현화리 825-1,13,202407,59.5159,2002,"17,000",36.9835432,126.9201125
고덕국제신도시파라곤,경기도 평택시 고덕동 1904-2,11,202407,110.6845,2019,"81,000",37.0536942,127.0452835
고덕신도시자연앤자이,경기도 평택시 고덕동 1970-2,26,202407,84.6213,2019,"59,000",37.0507518,127.0455397
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,24,202407,99.42,2019,"74,000",37.0534802,127.0421109
호반써밋고덕신도시,경기도 평택시 고덕동 2619-1,3,202407,84.9601,2021,"64,000",37.0418804,127.0408561
호반써밋고덕신도시,경기도 평택시 고덕동 2619-1,3,202407,84.9601,2021,"64,000",37.0418804,127.0408561
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,16,202407,84.86,2019,"65,000",37.0534802,127.0421109
호반써밋고덕신도시,경기도 평택시 고덕동 2619-1,3,202407,84.9601,2021,"64,000",37.0418804,127.0408561
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,22,202407,99.42,2019,"75,000",37.0534802,127.0421109
고덕신도시자연앤자이,경기도 평택시 고덕동 1970-2,25,202407,84.6213,2019,"55,000",37.0507518,127.0455397
고덕국제신도시파라곤,경기도 평택시 고덕동 1904-2,19,202407,110.6845,2019,"82,000",37.0536942,127.0452835
e편한세상평택용이2단지,경기도 평택시 용이동 738,13,202407,72.93,2017,"32,000",37.0031991,127.1465691
늘푸른사랑마을,경기도 평택시 안중읍 현화리 828-1,3,202407,59.755,1999,"14,000",36.9805233,126.9181094
더스위트하버,경기도 평택시 포승읍 만호리 574-7,12,202407,23.38,2017,"4,500",36.9760602,126.8435386
평택센트럴자이3단지,경기도 평택시 동삭동 852,7,202407,84.5568,2019,"46,000",37.0209526,127.1005266
비전경남아너스빌,경기도 평택시 비전동 931,9,202407,121.541,2009,"40,000",36.9942798,127.1103136
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,15,202407,59.9605,2011,"15,850",37.0177101,126.9134152
동성한아름,경기도 평택시 비전동 877,7,202407,72.48,1994,"20,500",36.9957318,127.1137973
동아모란,경기도 평택시 비전동 878-5,1,202407,84.908,1995,"23,000",36.9934024,127.1147451
송담지엔하임1차,경기도 평택시 안중읍 송담리 850,21,202407,74.8252,2018,"38,500",36.9784784,126.9294329
힐스테이트 평택2차,경기도 평택시 세교동 597,2,202407,73.42,2018,"36,500",37.0099774,127.0867318
힐스테이트평택3차(3-1블록),경기도 평택시 세교동 596,18,202407,84.87,2019,"45,800",37.0093868,127.0892034
스마트빌듀오3차,경기도 평택시 포승읍 만호리 575-1,11,202407,24.31,2014,"4,700",36.9771029,126.8434706
건영캐스빌,경기도 평택시 안중읍 현화리 820-1,16,202407,84.95,2005,"22,500",36.987822,126.917502
서정라페온빌3차,경기도 평택시 이충동 463,12,202407,18.95,2018,"8,000",37.0572596,127.0566094
e편한세상비전센터포레,경기도 평택시 용이동 641,7,202407,84.4777,2022,"48,700",36.9996202,127.1265294
평택용이금호어울림2단지,경기도 평택시 용이동 601,11,202407,113.5971,2015,"51,000",36.998582,127.129866
평택센트럴자이 5단지,경기도 평택시 동삭동 855,21,202407,72.6417,2018,"41,500",37.0202607,127.1038341
평택센트럴자이2단지,경기도 평택시 동삭동 845,17,202407,84.5403,2017,"42,500",37.0170136,127.1022263
부영사랑으로1단지,경기도 평택시 청북읍 옥길리 1110,15,202407,59.9605,2011,"15,000",37.0161358,126.9140475
평택포승골든포트,경기도 평택시 포승읍 도곡리 1118-4,19,202407,18.32,2018,"5,000",36.9895652,126.8421765
평택뉴비전엘크루,경기도 평택시 합정동 가-,15,202407,74.834,2021,"35,200",,
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,13,202407,84.98,2019,"60,000",37.0534802,127.0421109
고덕국제신도시리슈빌레이크파크,경기도 평택시 고덕동 2683-1,10,202407,84.9785,2021,"58,000",37.0364883,127.0353743
군문주공2,경기도 평택시 군문동 360,7,202407,59.96,1999,"22,500",36.9868636,127.0848746
평택뉴비전엘크루,경기도 평택시 합정동 가-,1,202407,84.9752,2021,"35,000",,
케이씨씨스위첸,경기도 평택시 지산동 1217,4,202407,84.3596,2006,"32,000",37.0799617,127.0689065
평택장안마을코오롱하늘채,경기도 평택시 장안동 619,11,202407,84.9448,2013,"32,500",37.0591088,127.0791805
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,24,202407,74.9929,2020,"49,500",37.0141374,127.0903243
우림,경기도 평택시 안중읍 금곡리 337-3,3,202407,39.84,1999,"9,000",36.9933025,126.9524699
부영1,경기도 평택시 세교동 555,12,202407,49.98,1996,"16,700",37.0031914,127.0858386
e편한세상평택용이1단지,경기도 평택시 용이동 737,14,202407,84.86,2017,"37,800",37.0021249,127.1441966
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,25,202407,74.9744,2020,"45,000",37.0141374,127.0903243
평택센트럴자이3단지,경기도 평택시 동삭동 852,5,202407,72.6417,2019,"40,000",37.0209526,127.1005266
힐스테이트 평택2차,경기도 평택시 세교동 597,21,202407,101.78,2018,"59,000",37.0099774,127.0867318
명지미래힐1단지,경기도 평택시 포승읍 내기리 697,4,202407,83.456,2004,"17,000",36.9767677,126.8764043
신한헤센스마트서정아트타워,경기도 평택시 서정동 319-3,9,202407,22.654,2018,"9,050",37.0567517,127.0547999
반도보라빌,경기도 평택시 포승읍 방림리 715,7,202407,84.96,2005,"18,000",36.9799985,126.8819615
라페온빌II,경기도 평택시 평택동 64-5,16,202407,24.92,2017,"11,000",36.9938494,127.0861536
서정라페온빌3차,경기도 평택시 이충동 463,15,202407,18.95,2018,"8,000",37.0572596,127.0566094
비전현대,경기도 평택시 비전동 879-5,3,202407,44.87,1994,"18,500",36.9937759,127.1161204
제일풍경채장당센트럴,경기도 평택시 장당동 660,13,202407,84.87,2018,"40,400",37.0475483,127.0555905
제일풍경채장당센트럴,경기도 평택시 장당동 660,13,202407,84.87,2018,"40,400",37.0475483,127.0555905
평택센트럴자이3단지,경기도 평택시 동삭동 852,20,202407,59.5152,2019,"34,900",37.0209526,127.1005266
케이씨씨스위첸,경기도 평택시 지산동 1217,4,202407,84.3596,2006,"30,000",37.0799617,127.0689065
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,15,202407,59.949,2021,"32,500",37.0201237,127.0345312
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,29,202407,59.875,2019,"31,000",36.9874051,127.1296995
엘지덕동,경기도 평택시 비전동 813,6,202407,84.942,1994,"23,500",36.998332,127.1047707
평택센트럴자이3단지,경기도 평택시 동삭동 852,13,202407,84.2757,2019,"49,300",37.0209526,127.1005266
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,24,202407,83.7111,2020,"54,000",37.0141374,127.0903243
평택지제역동문굿모닝힐맘시티1단지,경기도 평택시 칠원동 542,1,202407,84.9718,2019,"37,000",37.0266355,127.1023814
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,14,202407,84.7048,2021,"42,000",37.0201237,127.0345312
호반써밋고덕국제신도시에듀파크,경기도 평택시 고덕동 2664-2,14,202407,84.5142,2022,"62,000",37.0368028,127.0307857
신안인스빌시그니처,경기도 평택시 고덕동 1897-3,14,202407,84.9534,2020,"59,000",37.0558526,127.0420624
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,10,202407,84.98,2019,"59,500",37.0534802,127.0421109
고덕신도시자연앤자이,경기도 평택시 고덕동 1970-2,26,202407,84.6876,2019,"60,500",37.0507518,127.0455397
평택센트럴해링턴플레이스,경기도 평택시 비전동 1089,4,202407,84.9803,2012,"36,500",37.000428,127.1081602
제일하이빌1차,경기도 평택시 장당동 631,6,202407,59.8748,2005,"25,700",37.048402,127.0588693
평택서정동롯데캐슬,경기도 평택시 서정동 1121,9,202407,118.31,2010,"42,000",37.0600235,127.0602776
벽산,경기도 평택시 비전동 889,9,202407,59.965,1994,"20,200",36.9917803,127.1197627
태산,경기도 평택시 비전동 813-1,14,202407,59.91,1994,"18,000",36.9984028,127.1065923
부영사랑으로1단지,경기도 평택시 청북읍 옥길리 1110,9,202407,59.9605,2011,"15,300",37.0161358,126.9140475
부영사랑으로1단지,경기도 평택시 청북읍 옥길리 1110,9,202407,59.9605,2011,"15,300",37.0161358,126.9140475
브라운스톤청북,경기도 평택시 청북읍 옥길리 1071,9,202407,84.9842,2017,"27,500",37.0203861,126.9059856
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,6,202407,84.7048,2021,"42,000",37.0201237,127.0345312
평택군문1단지주공,경기도 평택시 군문동 370,5,202407,49.43,1999,"21,500",36.9866824,127.0816065
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,23,202407,74.6181,2019,"33,800",37.0267896,127.1062895
대원,경기도 평택시 팽성읍 송화리 790-1,1,202407,59.97,2002,"16,500",36.9636829,127.0606423
e편한세상평택,경기도 평택시 용이동 580,12,202407,84.9849,2015,"39,400",37.0006187,127.1286607
평택소사벌반도유보라아이비파크,경기도 평택시 죽백동 720,10,202407,84.8976,2016,"36,400",37.0102463,127.1111016
평택소사벌중흥에스-클래스에코시티,경기도 평택시 죽백동 721,19,202407,84.9939,2017,"42,500",37.0085046,127.1101232
